source_id;target_id;matching
27364;203025446;false
33278;206808440;false
24346;204327516;false
34151;207543201;false
32488;209687172;false
33478;207959814;false
25814;202973389;false
34002;207934192;false
31887;203162678;false
33630;207391019;false
20466;209122918;false
25550;90139261;false
15452;207934191;false
34624;207934190;false
24034;205761272;false
33788;90138537;false
29825;202985806;false
13580;90125786;false
25167;206928608;false
28981;208156878;false
34401;203111424;false
32150;208296017;false
33788;202755491;false
34309;208455894;false
33443;204937142;false
31414;202827713;false
33758;209297154;false
33478;208154765;false
22101;209122924;false
33467;205844283;false
25829;202827715;false
26695;207539418;false
33485;207390650;false
34496;208504304;false
25262;204549804;false
28979;204559208;false
30585;206179525;false
28951;206722262;false
33962;207391020;false
33967;207391023;false
33496;209310241;false
33948;203088013;false
28951;210252184;false
29902;202456903;false
29950;204559208;false
34091;207652056;false
33493;203514304;false
33767;208112356;false
34379;208033955;false
30951;206928380;false
33485;208504178;false
30955;207514563;false
33485;207465595;false
28137;205844265;false
34021;207652055;false
20454;210254965;false
34093;207642358;false
33790;208294927;false
34033;207552185;false
34424;208112355;false
34033;207390710;false
33948;208504099;false
32875;203870569;false
20466;210254965;false
33271;207390656;false
26563;204222207;false
31284;90145561;false
10101;90106210;false
9071;203023505;false
34637;209934621;false
33763;207910212;false
25550;208042911;false
25364;205844282;false
33625;209869989;false
32279;205664966;false
33057;208105630;false
34657;207595882;false
27589;208455792;false
33382;207876535;false
33485;208294927;false
33999;204254738;false
31284;207390496;false
33493;205557530;false
33443;207390656;false
33455;208504300;false
34552;208294717;false
33467;207464939;false
21989;204792884;false
28982;204559214;false
25855;203870569;false
26461;208226470;false
34021;208710842;false
32005;207465595;false
30436;205467942;false
17191;202635467;false
34218;208504370;false
33271;206808430;false
32984;204080936;false
34000;209297154;false
33026;204080936;false
34135;207900171;false
30197;208504429;false
25550;90131941;false
33562;207390650;false
9646;204792884;false
27778;203340806;false
33562;207542598;false
34648;207660497;false
29272;202973389;false
26444;203407043;false
27197;206887905;false
34156;203445749;false
30593;204939361;false
17417;204222897;false
34001;208105467;false
34119;203069939;false
33921;207390452;false
17873;90139261;false
22042;205777541;false
24571;207543201;false
10102;90106172;false
34021;209208661;false
25749;204222915;false
33784;207390673;false
33477;208154550;false
32584;208111903;false
30457;208504099;false
28350;206179521;false
33639;203021705;false
33478;205844265;false
33438;207390654;false
33985;209891040;false
34056;207464939;false
22101;201692665;false
19676;90109367;false
28982;202045875;false
28350;207543192;false
34007;207900177;false
33562;207390709;false
33595;207388759;false
17417;202827715;false
32416;208280406;false
33924;208973561;false
13580;90145561;false
34286;202973396;false
33630;203021705;false
33931;206928608;false
25814;208504394;false
33966;202827684;false
28979;202045875;false
30951;209310241;false
30590;90105056;false
32990;208791921;false
10102;207899810;false
25136;207544306;false
20461;201953039;false
33476;206160056;false
34009;207679756;false
33767;204563770;false
21554;206460118;false
16309;208295050;false
33863;209026634;false
34009;208710842;false
24368;207542598;false
31414;204080936;false
33471;207464939;false
33591;207388755;false
32431;202827684;false
24368;208972043;false
34490;207660498;false
33998;208033955;false
33765;209297154;false
32488;207543198;false
33485;207465587;false
26617;201692660;false
27779;205592435;false
28190;204292473;false
27407;202635467;false
26563;209871973;false
17873;204080936;false
33045;203388440;false
26622;203396159;false
34156;210259873;false
33271;205665803;false
14563;205106045;false
34442;207390452;false
24368;207543189;false
17417;207899810;false
27194;204318286;false
32431;90131941;false
33662;203086405;false
33522;207539418;false
20461;203185276;false
16309;208112358;false
33671;206917815;false
30591;204860316;false
33444;208105467;false
33438;204937142;false
33637;208791921;false
33786;207390673;false
27719;205664966;false
32579;202882380;false
33377;200924629;false
28272;207390673;false
23837;203069939;false
34154;207542597;false
29574;204559213;false
28979;208156879;false
20450;201692679;false
32990;203088013;false
33053;10353206;false
34016;208504394;false
33566;207876534;false
33298;206356229;false
31414;207390496;false
33057;208085182;false
27810;203088013;false
28978;204559210;false
26350;207935920;false
34151;206854515;false
34012;207927557;false
33472;205865187;false
21875;10412788;false
33562;207390706;false
34154;207390618;false
34056;208656497;false
26891;203870569;false
33769;207910212;false
34256;206888011;false
25990;204264643;false
33271;206808441;false
24825;207543197;false
34442;207978102;false
34130;207925431;false
22306;90125772;false
19204;207653535;false
33471;209310243;false
28175;208464828;false
33476;207542599;false
34007;207642166;false
33921;208455893;false
21268;203870569;false
34298;206179525;false
33498;207643190;false
33767;207391017;false
20453;203514304;false
32877;203087865;false
15046;209297205;false
33765;203088013;false
33723;203308084;false
30962;207643194;false
26059;203087865;false
5644;203025617;false
9071;90138609;false
33485;207390644;false
31273;202635467;false
33922;207390309;false
33936;208112357;false
31176;208504178;false
29032;208930723;false
33668;208930717;false
25364;207390706;false
20454;201953025;false
31830;203514304;false
34490;207900177;false
34370;209194240;false
34424;208973561;false
22382;207899810;false
33999;208105467;false
27197;204318286;false
33786;207543198;false
33638;204154429;false
24346;207390671;false
5644;208112356;false
33948;207910212;false
25670;204327516;false
28433;206615085;false
30591;203017911;false
32512;207682397;false
33630;209026634;false
33508;208930723;false
29829;204274645;false
33467;207390644;false
33471;207542597;false
30962;208504437;false
34638;210441166;false
33471;210256478;false
32512;201935171;false
17596;205852250;false
16668;203389382;false
28205;202537969;false
30593;204849801;false
28978;204559211;false
33275;206895864;false
33467;207465595;false
24368;207390184;false
27188;204292473;false
31273;206780877;false
34298;207543191;false
26350;202537967;false
33967;207391020;false
19676;90145584;false
17596;202827684;false
33921;208111904;false
31414;90120953;false
34092;207660498;false
33471;207390652;false
33921;208156275;false
34392;206362749;false
33908;208111904;false
33476;205592439;false
33638;207936135;false
34370;207654106;false
33272;209253739;false
29950;208156878;false
34349;207679756;false
30957;10346525;false
33438;206783256;false
8552;203025423;false
33044;201692679;false
33508;210399746;false
33921;207900174;false
34130;208156275;false
34135;207900180;false
34003;207900177;false
26695;204736197;false
17596;90109367;false
33921;207390309;false
34033;205844265;false
34496;207900343;false
34130;208455894;false
33047;201692695;false
30457;208670548;false
31992;205865183;false
28978;202045862;false
18202;210399777;false
13945;203022472;false
33522;210399746;false
32405;205865187;false
31332;202812646;false
33275;207390656;false
28272;205844282;false
13580;90106210;false
33485;207464939;false
34303;207900178;false
33955;207391021;false
33160;207390654;false
32579;10346525;false
29902;204787744;false
25413;202635467;false
29099;210252356;false
29032;206917816;false
33472;206870289;false
30808;210479062;false
34349;209306028;false
33562;207959814;false
34490;207679756;false
34021;207919773;false
34610;204206936;false
16309;208455897;false
33467;206160056;false
34253;206887905;false
28175;206887905;false
34092;209208661;false
34092;207686156;false
28137;204327516;false
33564;210227260;false
33455;207900174;false
14563;202045862;false
33671;205145879;false
23325;205467942;false
33177;207542598;false
33950;208456199;false
34003;209306028;false
33209;208504178;false
29825;205985716;false
28059;202870173;false
34065;208792604;false
33280;209253739;false
33476;209871973;false
25364;203340806;false
21267;202870174;false
33161;207390655;false
32055;206895864;false
13213;208670546;false
27364;204791643;false
34610;207543198;false
33510;10360978;false
33767;203021705;false
34442;207390309;false
33499;204559209;false
34280;207686156;false
20459;209122924;false
33478;208653767;false
33478;208294927;false
33784;207543188;false
31332;202041195;false
33471;206808445;false
34370;207390709;false
33478;207390644;false
33586;210520736;false
26350;207543192;false
29823;203379237;false
33478;209871973;false
30957;203514371;false
25550;204222915;false
33784;206854516;false
32005;207527632;false
33485;207959814;false
33443;207390650;false
32880;203870569;false
33467;210404123;false
32054;204295637;false
19676;202827684;false
34609;207543189;false
16309;204563770;false
24921;207390618;false
28350;207543198;false
33948;207659192;false
34637;209000385;false
33280;207338961;false
32488;210441817;false
9314;204206937;false
33638;208112356;false
20459;210254965;false
30734;202973389;false
32880;205986339;false
33493;205557539;false
34648;209306028;false
25788;209194240;false
30951;207390618;false
30962;206419131;false
34096;207900177;false
29008;208456199;false
34424;208033955;false
33586;207390717;false
31970;204049780;false
33175;208656497;false
30962;207654105;false
28272;205145879;false
33279;206808441;false
16669;90148258;false
22382;90145568;false
31332;203329569;false
33972;204787746;false
33985;207876534;false
18516;204559208;false
33476;205844265;false
33044;201692648;false
33638;206928604;false
33220;207542597;false
33758;208112357;false
32625;206892248;false
22382;204222897;false
28225;205844283;false
33998;208289990;false
20454;209122921;false
33160;209253739;false
25550;205852250;false
13581;90139261;false
28978;204559213;false
13155;90145560;false
21989;205664966;false
33522;209114551;false
13155;204222897;false
32984;90145561;false
29574;204559208;false
26350;207543191;false
27194;204292473;false
34001;208112357;false
29823;204274645;false
34304;207900179;false
32984;202827715;false
32033;208289950;false
33864;208294701;false
14563;202045875;false
33999;208112356;false
33931;207391019;false
29825;203379234;false
33177;205592439;false
31881;202104453;false
34012;207660497;false
30585;210441817;false
29806;208111904;false
28175;208464825;false
33638;206928605;false
33382;207390452;false
33788;206179525;false
34089;207686156;false
33175;207542597;false
30962;207643190;false
33045;201953039;false
33219;202827715;false
34091;210520736;false
14563;208117925;false
34349;209208661;false
27194;206887905;false
33467;205844282;false
33765;208112358;false
27589;210521578;false
29338;202070149;false
15452;207934190;false
34648;207660498;false
33431;207514563;false
34001;204254738;false
33569;207388758;false
34092;207652055;false
33985;207388758;false
33924;208455894;false
33490;207390710;false
33485;207542598;false
34304;207897315;false
20454;201692705;false
33790;208653767;false
34496;208156275;false
32664;209934620;false
16774;203201062;false
34065;209310243;false
17872;204080936;false
33490;206917817;false
34303;207897315;false
33377;206576717;false
19112;205592435;false
33209;208653767;false
29238;206854515;false
33272;203347464;false
16877;208653765;false
33985;207388756;false
33950;208456262;false
21175;10315184;false
18524;206887905;false
5644;204563770;false
34033;207654105;false
34379;207978102;false
33275;207338961;false
25902;209687172;false
34007;210520736;false
34033;207390618;false
33443;208890876;false
33471;205467942;false
34496;207925431;false
21047;10377226;false
33639;203088013;false
33444;206808431;false
24572;204419878;false
30457;208112357;false
33669;206917817;false
33562;206160056;false
33639;207391017;false
16112;204559211;false
25814;206887553;false
33922;208111904;false
17873;90131941;false
31970;207986293;false
31337;203324970;false
21175;201744288;false
26350;202537969;false
32488;207543190;false
33690;207900175;false
34036;207390655;false
30594;203388612;false
33998;210256478;false
20458;210254965;false
34496;207390309;false
20447;207514566;false
33786;207543197;false
25749;203934122;false
17872;90145568;false
33219;205852250;false
34349;210520736;false
34151;209687172;false
23537;206780877;false
34012;207900170;false
33498;209114552;false
32990;208112358;false
33769;206812505;false
33467;208792604;false
32431;90145561;false
34009;209306028;false
28978;208156877;false
33765;208112357;false
33562;207390618;false
15452;208504307;false
34091;209208661;false
33177;208154550;false
33488;210404123;false
34490;207900175;false
28272;208294927;false
26891;202870172;false
20459;201692660;false
22187;204587971;false
33921;208973561;false
17872;90131941;false
24825;207543193;false
24316;204792884;false
28433;207666380;false
26346;207543190;false
33444;207390656;false
26617;201692648;false
33522;207643190;false
34012;208710844;false
33784;207543193;false
33863;209026638;false
29238;206179521;false
32990;206928608;false
33471;208154765;false
33273;209273200;false
33175;209310243;false
33924;208504300;false
30457;208105467;false
20453;209122918;false
30962;206808445;false
28272;205592439;false
23651;202784218;false
33477;206160056;false
27197;208464825;false
34150;203201060;false
23537;205777541;false
34258;206888001;false
34091;207900177;false
22382;201699873;false
33327;206887905;false
19628;203022202;false
25829;208042911;false
27091;205664973;false
31374;208455791;false
33485;205592435;false
27810;208105467;false
33455;207390452;false
32876;90148541;false
20453;210254965;false
34266;207897315;false
30962;207390709;false
20532;202003159;false
33564;208670548;false
26695;207390618;false
5644;203087638;false
7936;208111904;false
32279;203131413;false
25905;207390673;false
26461;202046565;false
34135;208171946;false
31176;206160056;false
34298;206854516;false
33496;207465595;false
33161;207390682;false
33971;207391021;false
13155;202827684;false
33510;203445879;false
13581;90125772;false
13581;204222915;false
33924;208156275;false
25550;90120953;false
31030;201692660;false
23246;90146847;false
33488;208294727;false
33175;205844265;false
29133;207907430;false
33490;204049780;false
20450;201692695;false
34496;207900174;false
32986;206179525;false
22382;202827684;false
30585;204206937;false
30457;207910212;false
31830;203514305;false
15452;208504423;false
17417;90145584;false
26891;205106048;false
27789;204318283;false
33047;201692705;false
33488;207542598;false
33150;208085182;false
8552;207544306;false
34136;207900170;false
28190;204318283;false
28340;208456262;false
23350;50009858;false
17906;205664964;false
28350;202537962;false
31830;206928744;false
27778;207514563;false
33637;207391017;false
34089;207656388;false
17873;202143942;false
34300;207543193;false
13954;207543188;false
33477;208294727;false
28148;203131412;false
32906;206356230;false
17872;90145584;false
33765;208670548;false
25776;207514567;false
34309;208112354;false
34007;209306028;false
31830;209199789;false
34036;207390652;false
34158;208890876;false
34559;90145444;false
33047;201692679;false
32990;206928604;false
33668;206419131;false
32984;90145584;false
13580;90145584;false
25902;207542597;false
33522;209114552;false
21047;209901964;false
34033;207542598;false
16003;208156876;false
17596;90145560;false
33765;207910212;false
34349;207897315;false
33276;205777549;false
33522;207390706;false
28979;208156877;false
34298;206854515;false
34033;207390709;false
33763;207659192;false
17067;202451162;false
29829;203131413;false
34300;207543197;false
29032;202861078;false
33478;207542597;false
32986;202537969;false
32561;207540310;false
30197;208504432;false
27719;205664972;false
31970;207542599;false
32990;206928606;false
32226;205664966;false
20448;10373002;false
34280;207900178;false
33670;206917817;false
16877;204222207;false
29008;203136103;false
33638;208112357;false
29612;204519849;false
34442;208111904;false
33784;207543190;false
29806;207925431;false
33044;209122918;false
30603;202755491;false
34363;208226689;false
29238;207538225;false
33864;206812505;false
26346;204206936;false
33045;201953025;false
34280;207900180;false
26082;208715736;false
33908;207925431;false
33175;207464939;false
34127;203165921;false
32878;203870569;false
34278;207959750;false
24368;208294727;false
33160;207338961;false
33985;207388755;false
34130;208504300;false
25749;207390496;false
20454;203514305;false
30955;207514566;false
24921;207542597;false
27793;204318286;false
32488;207538225;false
30203;208156276;false
34153;208792604;false
26525;204556588;false
33723;206356233;false
14563;208156876;false
33477;205844283;false
26525;10346525;false
27789;204318286;false
33455;207900343;false
33477;208294927;false
29829;205985716;false
34004;207900176;false
31030;201953039;false
24921;205844283;false
30708;204206936;false
33498;207527632;false
17067;90141687;false
33595;207876534;false
20459;201692648;false
32488;206854516;false
33478;207390710;false
29950;208156879;false
32874;202870177;false
21989;208294904;false
34036;207390644;false
24493;90128649;false
33788;207543191;false
30197;205593367;false
33438;208890876;false
33758;208112358;false
24368;207543188;false
31881;208226470;false
33026;208042911;false
29758;201692705;false
33471;207390617;false
31284;90131941;false
33562;207539418;false
29823;202985806;false
32005;207465587;false
5644;208670548;false
30585;206854515;false
33972;209700735;false
33467;207390709;false
34036;205844283;false
19676;204080936;false
9314;204206934;false
33490;207390665;false
33467;207959814;false
34003;207652055;false
34476;90145972;false
16000;208156877;false
34021;207900177;false
30585;207543190;false
34280;207652055;false
34301;206615085;false
33831;208464207;false
25113;207544306;false
23537;202041195;false
34056;206928388;false
13581;202143942;false
33591;207388756;false
33922;207642355;false
29464;90105458;false
33271;209273200;false
13581;207899810;false
33600;207876534;false
33998;208973561;false
26617;210254965;false
33431;206895864;false
32112;203324970;false
32112;206356232;false
29758;201692648;false
26350;204206935;false
34609;207543193;false
17872;207899810;false
34557;90145444;false
34300;207543198;false
33488;207390618;false
34442;207642355;false
32664;209000385;false
34657;207660498;false
34033;208154765;false
33280;207390654;false
22382;204222915;false
33831;205599985;false
28180;205888207;false
34033;206419131;false
33276;206870289;false
23837;203086857;false
33444;207390650;false
33493;209199789;false
33271;206808440;false
13581;90106172;false
31337;206526266;false
25550;203934122;false
8060;207925431;false
30196;205593354;false
9312;202537952;false
25113;90138609;false
26861;206356229;false
30593;203388612;false
33444;205835447;false
28059;205844282;false
23097;202515446;false
33638;208455897;false
33921;206179562;false
22187;203340555;false
20450;201692648;false
19676;202827713;false
33769;208105467;false
22100;209122921;false
33931;208455897;false
33669;208504437;false
20466;201953039;false
33922;207900343;false
30457;208455897;false
34033;208294927;false
33690;209026634;false
21989;203131413;false
16003;208156878;false
33864;203324800;false
29950;208156877;false
8552;203087638;false
32875;204053338;false
25749;90145560;false
34009;207900170;false
34363;208226694;false
33045;209122924;false
29823;208715736;false
20447;208670548;false
33765;204563770;false
33831;207502093;false
25749;90145584;false
34089;207900177;false
31273;205761272;false
17067;90139585;false
9312;206854534;false
34624;210399855;false
32906;206356229;false
34130;208973561;false
28979;204559214;false
33966;90120953;false
33922;206179562;false
31374;208294904;false
33924;208455893;false
20454;203514304;false
29950;202045875;false
26563;210404123;false
22940;202900025;false
23349;207666381;false
33508;209114552;false
33490;208464207;false
34280;207927557;false
33276;205865187;false
28272;208154551;false
27840;202985803;false
34552;210520736;false
34012;209208661;false
29825;203131413;false
33600;207388760;false
34004;207660498;false
25749;204230770;false
33924;208112355;false
33765;204254738;false
33638;207391013;false
33382;207667994;false
33444;209253738;false
33966;90109367;false
33564;208294701;false
33490;207552185;false
30203;208455893;false
31414;208042911;false
33471;210404123;false
33045;201692679;false
22382;207390496;false
33999;204563770;false
33948;208105467;false
33922;208504304;false
27729;208456199;false
34424;210399907;false
26695;208504178;false
34016;206887553;false
13581;90145561;false
33476;207959814;false
33471;208154550;false
17872;90139261;false
28982;204559213;false
33443;207390654;false
9312;204206937;false
28059;205844283;false
33922;208156275;false
29339;207465595;false
30197;209891039;false
24034;202635467;false
16765;203131412;false
32112;204832843;false
32488;207543197;false
34278;208504423;false
34392;206362748;false
20450;201692705;false
13581;202827713;false
25829;203934122;false
34263;207900177;false
34610;206179525;false
34349;207927557;false
33485;206928384;false
28205;207543197;false
29827;204792884;false
34003;207900179;false
34065;206928388;false
34065;207542598;false
33467;207465587;false
18524;90145972;false
25550;201699873;false
33769;207659194;false
33948;208112356;false
33758;208670546;false
32877;203870569;false
33637;209026634;false
34091;207679756;false
34609;204206936;false
34004;209306028;false
33769;208670546;false
5644;210399745;false
27729;205664972;false
34379;207925432;false
24368;207543201;false
24825;206179525;false
34263;209393872;false
33713;207390717;false
26082;205664966;false
34309;207925431;false
33327;204318283;false
32874;202870184;false
34282;206160056;false
21267;205106048;false
33863;208791921;false
31970;206808445;false
34260;210399745;false
34004;207897315;false
32882;203086857;false
33999;203088013;false
32664;209934621;false
33493;203322272;false
33769;207391017;false
34610;206854516;false
31176;207959814;false
32893;204939361;false
34092;207900179;false
30436;204222472;false
28205;207543189;false
33997;206812380;false
33458;210190818;false
24316;208715855;false
29823;204274660;false
25749;205852250;false
27778;205592435;false
33498;206928384;false
13580;202291459;false
33444;207390652;false
33962;207986331;false
30951;207654106;false
27840;203131412;false
17872;90109367;false
34552;210442350;false
33948;207659194;false
21047;209307663;false
32584;208111904;false
30962;207390706;false
33788;202537967;false
33966;205562000;false
20466;208937347;false
34610;207935920;false
34304;207900171;false
34301;206783262;false
33639;207986331;false
17187;202041195;false
34153;208972043;false
33044;203185276;false
32875;204416098;false
25167;203088013;false
21267;204219387;false
29820;202046565;false
29829;203131412;false
33047;209122918;false
33767;207910212;false
27407;208670548;false
34280;207642166;false
28138;205844265;false
34401;208456199;false
25829;204080936;false
34282;207390682;false
34004;207656388;false
33765;207391019;false
33639;203324800;false
30602;202755491;false
33026;90145561;false
31030;206928378;false
31176;208792604;false
28554;207390671;false
27197;202619749;false
22100;209122918;false
34304;209208661;false
32027;204559211;false
22187;209194240;false
18970;204559209;false
28175;204292470;false
24368;207390673;false
19676;202827715;false
34012;207679756;false
30158;206783262;false
33477;207390644;false
34000;206928608;false
33158;207390656;false
16309;204254738;false
27975;10246269;false
34424;207390309;false
33908;207925432;false
33471;209871973;false
34624;208294715;false
32431;205561996;false
31954;205520997;false
34151;204206936;false
32990;207934192;false
29823;204792885;false
20459;204736197;false
34033;209194240;false
33966;203934122;false
26617;201953025;false
33485;210256478;false
33921;208112355;false
33948;204154429;false
33786;206854516;false
22042;206780877;false
20453;201692705;false
33581;208294724;false
30575;209297200;false
33026;207390496;false
23350;202143947;false
29574;208156879;false
33271;207390654;false
34552;208504339;false
33723;203388612;false
33938;202619749;false
31414;205852250;false
33671;207937987;false
28138;204254634;false
8060;204419878;false
34151;207543197;false
13954;207543198;false
24368;206895864;false
29338;205769439;false
33496;205599984;false
33026;207899810;false
28272;209687172;false
9071;203022472;false
33452;207876535;false
33758;207391019;false
34303;207652056;false
33273;203347464;false
19112;205844282;false
34004;207652056;false
30457;204254738;false
31273;202041195;false
32664;208156275;false
33562;208154550;false
32488;207543193;false
33763;207391018;false
26346;204206934;false
17596;207899810;false
33997;210227285;false
33485;205467942;false
33625;207506250;false
31992;210259873;false
33948;206812505;false
27103;203136113;false
33921;208289990;false
34003;207595882;false
33467;206928384;false
34303;207637777;false
30585;207543188;false
31830;209208719;false
21297;207666380;false
34286;203324914;false
16877;208653767;false
34056;208294727;false
33625;207876534;false
33471;207959814;false
20447;208112357;false
22100;201692705;false
10102;201699873;false
33471;208656497;false
20461;203388440;false
32488;204206934;false
30436;210252356;false
33177;208656495;false
25749;90145561;false
33638;204563770;false
31030;203514305;false
7195;204793356;false
25788;203340555;false
28175;204318283;false
32882;209975310;false
34130;207642355;false
28979;202045862;false
29392;209306028;false
28366;208105467;false
31887;201959840;false
33936;208105467;false
16741;203151930;false
34298;207543188;false
25814;207907430;false
33471;207390618;false
34007;207679756;false
33377;10333846;false
34156;204407682;false
33864;208112358;false
16765;204274645;false
21875;10221960;false
33476;208294927;false
29827;205664964;false
28059;205592439;false
23349;207534895;false
33485;208294727;false
33864;208105467;false
33668;206917816;false
25749;90139261;false
33638;208670548;false
33275;206808431;false
33508;205599984;false
33998;206179562;false
20450;201692677;false
33962;207391018;false
33272;206808441;false
22100;201692677;false
28256;203022472;false
13954;90105056;false
34638;208455896;false
34401;208456233;false
29816;208085182;false
21297;205769439;false
26117;205777541;false
29820;206576717;false
28366;208112356;false
30533;210401458;false
34154;207390706;false
33452;207910214;false
33831;207654106;false
32986;204206937;false
30203;207900343;false
30808;207666382;false
33478;207390650;false
34000;206812505;false
33160;209253738;false
34298;207543201;false
33508;209687172;false
25902;207390618;false
28205;204206936;false
33625;209026634;false
25364;208656495;false
33493;209208719;false
33158;207390654;false
33490;206917816;false
31970;207390665;false
34153;209687172;false
34000;203022472;false
34304;207900176;false
34648;207900177;false
7783;202537962;false
33485;209871973;false
34004;208504407;false
33562;206917815;false
31030;209199789;false
31992;204389692;false
30219;206362873;false
34004;207900178;false
25749;201699873;false
33175;205592439;false
33765;208105467;false
15046;208294904;false
22798;207899810;false
33522;205599985;false
32984;202827684;false
26241;208456262;false
27186;208464825;false
33045;203514305;false
33177;205844283;false
25990;210521578;false
33026;90125772;false
33377;202046565;false
33175;208154765;false
22042;203329569;false
18524;202619749;false
33444;207390644;false
30203;207978102;false
34379;208455894;false
34000;208670548;false
33936;207910212;false
34150;207542599;false
33562;209871973;false
33790;210404123;false
29032;206917817;false
34363;208237792;false
33763;204254738;false
33790;207390650;false
33669;205145879;false
33478;207390709;false
20466;203185276;false
25136;207390507;false
34657;207897315;false
17596;202827713;false
33999;206812505;false
29823;203131412;false
33219;90109367;false
28272;208504178;false
33600;208504045;false
33582;207388756;false
28366;203324800;false
33998;207925432;false
33444;203088013;false
8552;203024998;false
29493;10412788;false
26082;204569292;false
33275;209253738;false
33784;207543189;false
29574;202045875;false
17872;204222915;false
33478;205467942;false
30590;90104307;false
31337;206356234;false
33161;207390650;false
33998;207900174;false
28433;203445749;false
31970;206917816;false
33966;202827715;false
29231;207538225;false
31414;90125772;false
20447;204254738;false
33562;205844265;false
31954;202139744;false
9314;206179521;false
33277;206808432;false
34012;209208655;false
30951;209310243;false
32279;205985718;false
34309;208033955;false
22382;208042911;false
13954;90104307;false
13155;90145584;false
31284;202827715;false
34089;207679756;false
33563;207388756;false
34304;209306028;false
33496;207465587;false
20458;204736197;false
29612;203151776;false
34309;207925432;false
33522;207390709;false
16003;208226457;false
33439;207464921;false
24368;204443417;false
8552;203023505;false
33467;209310243;false
33582;207388759;false
33490;203340101;false
24572;206179521;false
34395;207390452;false
29231;207543188;false
33476;210256478;false
33637;206928608;false
32986;207543192;false
33277;206895864;false
34065;209114552;false
25670;203340101;false
22306;90125786;false
22100;203388440;false
34304;207900177;false
26929;203920144;false
29238;205083968;false
33769;207659192;false
26059;204219387;false
28340;208456185;false
10102;90109367;false
25262;10221960;false
13954;204206936;false
34280;209393872;false
27197;208464828;false
17873;90145561;false
34349;207652055;false
33490;205599985;false
20454;203185276;false
33175;208504178;false
34309;208289990;false
27248;90105654;false
26622;202451162;false
17067;203396159;false
29338;206725964;false
33582;207388757;false
33936;209297154;false
16877;209871973;false
33999;209297154;false
30533;209656956;false
28500;207540310;false
34033;208504178;false
17191;202041204;false
34610;207538225;false
33966;90145561;false
33452;208033955;false
20459;201692677;false
13155;201699873;false
10102;90140203;false
33784;204206934;false
33591;207388758;false
33160;204937142;false
14563;204559214;false
30957;202104453;false
33271;206808434;false
34007;207900170;false
33985;208294724;false
29906;206356233;false
30533;209705774;false
17596;203934122;false
33769;203021705;false
31830;203322272;false
33026;202827715;false
29829;204792884;false
33177;207959814;false
34300;204206936;false
33767;209297154;false
33921;207978102;false
29816;204939361;false
33638;207659194;false
34304;207595882;false
33863;207659194;false
26241;208456233;false
33496;206928388;false
34304;207679756;false
33280;206808431;false
32280;203379234;false
34278;208504307;false
29032;207937987;false
33965;202041204;false
25905;208930717;false
29133;208504394;false
34033;207502093;false
33493;209208718;false
26346;206179525;false
33569;207388760;false
30955;205592435;false
28981;204559209;false
34300;207543190;false
33444;207390682;false
34424;207925432;false
19676;201699873;false
33485;207390665;false
34278;90049928;false
34004;207679756;false
31970;209194240;false
28350;206179525;false
32878;202870174;false
32882;203069939;false
33630;207659192;false
28272;208792604;false
26241;203111424;false
30951;207539418;false
28978;204559208;false
33431;207390652;false
25902;202479418;false
32874;202813304;false
14061;207544306;false
31332;202635467;false
33566;207388755;false
33786;207543192;false
33508;208464207;false
33496;207654105;false
28225;205592435;false
33566;208504045;false
27793;208464828;false
33045;201692677;false
19676;207899810;false
27793;202619749;false
17596;208042911;false
33522;207654105;false
33522;208504437;false
34119;203022202;false
33562;208294727;false
22729;207514567;false
34280;210520736;false
27810;208112356;false
25858;204053338;false
29007;205664972;false
20447;207390644;false
33763;203088013;false
33662;204297424;false
30591;203388612;false
33985;207388757;false
34136;208042977;false
33444;208112358;false
18970;202045875;false
33786;207543190;false
33788;207543198;false
34076;209306029;false
29758;201953039;false
34089;209306028;false
32280;205664966;false
29933;204860316;false
28190;208464825;false
16003;202870448;false
22100;203185276;false
33965;205777541;false
17873;202827715;false
15452;90105458;false
34012;207900176;false
28981;202045875;false
28982;208156877;false
33477;207390650;false
33965;202041195;false
32279;205664972;false
16309;208105467;false
34002;90138609;false
33275;206808432;false
30708;205083968;false
25905;207539418;false
30951;207654105;false
30962;207986293;false
29032;202479411;false
34130;207900174;false
33209;207542597;false
34150;207514566;false
33488;207542599;false
17417;203934122;false
34033;205599985;false
21182;205664913;false
27810;208670548;false
29007;204274645;false
31176;208154551;false
34096;207656388;false
30585;205083947;false
32986;204206935;false
34266;207900177;false
33997;207390641;false
33326;207390717;false
31030;203514304;false
33508;207959814;false
30533;209705773;false
33758;203022472;false
34298;207935920;false
20450;203514304;false
27789;90145972;false
34610;207543197;false
33458;210401451;false
13954;207543190;false
25857;202870172;false
33175;207465587;false
33972;202456880;false
32027;204559208;false
34496;210399907;false
17596;204222915;false
33863;208937533;false
34153;207465595;false
24921;90148541;false
31030;209208719;false
33788;204206937;false
34000;208504099;false
21047;209901965;false
27793;208464825;false
34136;208171946;false
29612;208117925;false
33713;207338890;false
34158;204389692;false
16669;203324914;false
28366;208455897;false
33522;206917815;false
29892;205664966;false
33471;207465595;false
33566;207388760;false
30203;208504300;false
13155;201701865;false
33477;207390617;false
22382;90145560;false
20447;206895864;false
32488;204206937;false
20447;203088013;false
32625;203329570;false
17873;207899810;false
33499;208294970;false
34309;207390309;false
32878;205106048;false
33477;207542598;false
17872;207390496;false
